SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,OPERATE_INCOME,EARNED_PREMIUM,INSURANCE_INCOME,REINSURE_INCOME,REINSURE_PREMIUM,EXTRACT_UNEXPIRE_RESERVE,EARNED_PREMIUM_BALANCE,BANK_INTEREST_NI,BANK_INTEREST_INCOME,BANK_INTEREST_EXPENSE,UNINSURANCE_CNI,UNINSURANCE_CI,UNINSURANCE_CE,INVEST_INCOME,INVEST_JOINT_INCOME,FAIRVALUE_CHANGE,EXCHANGE_INCOME,OTHER_BUSINESS_INCOME,ASSET_DISPOSAL_INCOME,OTHER_INCOME,OPERATE_INCOME_OTHER,OPERATE_INCOME_BALANCE,OPERATE_EXPENSE,SURRENDER_VALUE,COMPENSATE_EXPENSE,AMORTIZE_COMPENSATE_EXPENSE,EXTRACT_INSURANCE_RESERVE,AMORTIZE_INSURANCE_RESERVE,POLICY_BONUS_EXPENSE,REINSURE_EXPENSE,OPERATE_TAX_ADD,FEE_COMMISSION_EXPENSE,BUSINESS_MANAGE_EXPENSE,AMORTIZE_REINSURE_EXPENSE,INTEREST_EXPENSE,FINANCE_EXPENSE,OTHER_BUSINESS_COST,ASSET_IMPAIRMENT_LOSS,CREDIT_IMPAIRMENT_LOSS,OPERATE_EXPENSE_OTHER,OPERATE_EXPENSE_BALANCE,OPERATE_PROFIT_OTHER,OPERATE_PROFIT_BALANCE,OPERATE_PROFIT,NONBUSINESS_INCOME,NONCURRENT_DISPOSAL_INCOME,NONBUSINESS_EXPENSE,NONCURRENT_DISPOSAL_LOSS,EFFECT_TP_OTHER,TOTAL_PROFIT_BALANCE,TOTAL_PROFIT,INCOME_TAX,EFFECT_NETPROFIT_OTHER,EFFECT_NETPROFIT_BALANCE,NETPROFIT,CONTINUED_NETPROFIT,DISCONTINUED_NETPROFIT,PARENT_NETPROFIT,MINORITY_INTEREST,DEDUCT_PARENT_NETPROFIT,NETPROFIT_OTHER,NETPROFIT_BALANCE,BASIC_EPS,DILUTED_EPS,OTHER_COMPRE_INCOME,PARENT_OCI,MINORITY_OCI,PARENT_OCI_OTHER,PARENT_OCI_BALANCE,UNABLE_OCI,SETUP_PROFIT_CHANGE,RIGHTLAW_UNABLE_OCI,UNABLE_OCI_OTHER,UNABLE_OCI_BALANCE,ABLE_OCI,RIGHTLAW_ABLE_OCI,AFA_FAIRVALUE_CHANGE,HMI_AFA,CASHFLOW_HEDGE_VALID,CONVERT_DIFF,ABLE_OCI_OTHER,ABLE_OCI_BALANCE,OCI_OTHER,OCI_BALANCE,TOTAL_COMPRE_INCOME,PARENT_TCI,MINORITY_TCI,TCI_BALANCE,EFFECT_TCI_BALANCE,OTHERRIGHT_FAIRVALUE_CHANGE,CREDITRISK_FAIRVALUE_CHANGE,CREDITOR_FAIRVALUE_CHANGE,FINANCE_OCI_AMT,CREDITOR_IMPAIRMENT_RESERVE,ACF_END_INCOME,OPINION_TYPE,OPERATE_INCOME_YOY,EARNED_PREMIUM_YOY,INSURANCE_INCOME_YOY,REINSURE_INCOME_YOY,REINSURE_PREMIUM_YOY,EXTRACT_UNEXPIRE_RESERVE_YOY,EARNED_PREMIUM_BALANCE_YOY,BANK_INTEREST_NI_YOY,BANK_INTEREST_INCOME_YOY,BANK_INTEREST_EXPENSE_YOY,UNINSURANCE_CNI_YOY,UNINSURANCE_CI_YOY,UNINSURANCE_CE_YOY,INVEST_INCOME_YOY,INVEST_JOINT_INCOME_YOY,FAIRVALUE_CHANGE_YOY,EXCHANGE_INCOME_YOY,OTHER_BUSINESS_INCOME_YOY,ASSET_DISPOSAL_INCOME_YOY,OTHER_INCOME_YOY,OPERATE_INCOME_OTHER_YOY,OPERATE_INCOME_BALANCE_YOY,OPERATE_EXPENSE_YOY,SURRENDER_VALUE_YOY,COMPENSATE_EXPENSE_YOY,AMORTIZE_COMPENSATE_EXPENSE_YOY,EXTRACT_INSURANCE_RESERVE_YOY,AMORTIZE_INSURANCE_RESERVE_YOY,POLICY_BONUS_EXPENSE_YOY,REINSURE_EXPENSE_YOY,OPERATE_TAX_ADD_YOY,FEE_COMMISSION_EXPENSE_YOY,BUSINESS_MANAGE_EXPENSE_YOY,AMORTIZE_REINSURE_EXPENSE_YOY,INTEREST_EXPENSE_YOY,FINANCE_EXPENSE_YOY,OTHER_BUSINESS_COST_YOY,ASSET_IMPAIRMENT_LOSS_YOY,CREDIT_IMPAIRMENT_LOSS_YOY,OPERATE_EXPENSE_OTHER_YOY,OPERATE_EXPENSE_BALANCE_YOY,OPERATE_PROFIT_OTHER_YOY,OPERATE_PROFIT_BALANCE_YOY,OPERATE_PROFIT_YOY,NONBUSINESS_INCOME_YOY,NONCURRENT_DISPOSAL_INCOME_YOY,NONBUSINESS_EXPENSE_YOY,NONCURRENT_DISPOSAL_LOSS_YOY,EFFECT_TP_OTHER_YOY,TOTAL_PROFIT_BALANCE_YOY,TOTAL_PROFIT_YOY,INCOME_TAX_YOY,EFFECT_NETPROFIT_OTHER_YOY,EFFECT_NETPROFIT_BALANCE_YOY,NETPROFIT_YOY,CONTINUED_NETPROFIT_YOY,DISCONTINUED_NETPROFIT_YOY,PARENT_NETPROFIT_YOY,MINORITY_INTEREST_YOY,DEDUCT_PARENT_NETPROFIT_YOY,NETPROFIT_OTHER_YOY,NETPROFIT_BALANCE_YOY,BASIC_EPS_YOY,DILUTED_EPS_YOY,OTHER_COMPRE_INCOME_YOY,PARENT_OCI_YOY,MINORITY_OCI_YOY,PARENT_OCI_OTHER_YOY,PARENT_OCI_BALANCE_YOY,UNABLE_OCI_YOY,SETUP_PROFIT_CHANGE_YOY,RIGHTLAW_UNABLE_OCI_YOY,UNABLE_OCI_OTHER_YOY,UNABLE_OCI_BALANCE_YOY,ABLE_OCI_YOY,RIGHTLAW_ABLE_OCI_YOY,AFA_FAIRVALUE_CHANGE_YOY,HMI_AFA_YOY,CASHFLOW_HEDGE_VALID_YOY,CONVERT_DIFF_YOY,ABLE_OCI_OTHER_YOY,ABLE_OCI_BALANCE_YOY,OCI_OTHER_YOY,OCI_BALANCE_YOY,TOTAL_COMPRE_INCOME_YOY,PARENT_TCI_YOY,MINORITY_TCI_YOY,TCI_BALANCE_YOY,EFFECT_TCI_BALANCE_YOY,OTHERRIGHT_FAIRVALUE_CHANGE_YOY,CREDITRISK_FAIRVALUE_CHANGE_YOY,CREDITOR_FAIRVALUE_CHANGE_YOY,FINANCE_OCI_AMT_YOY,CREDITOR_IMPAIRMENT_RESERVE_YOY,ACF_END_INCOME_YOY
601318.SH,601318,中国平安,10009951,保险,2012-06-30 00:00:00,中报,2012中报,058001001,2013-08-30 00:00:00,2013-08-30 00:00:00,CNY,159531000000,115571000000,127812000000,44000000.0,7173000000.0,5068000000.0,,16866000000.0,37371000000.0,20505000000.0,4422000000.0,5027000000.0,605000000.0,18248000000,,155000000.0,236000000.0,4033000000,,,,0.0,138981000000,2576000000.0,38762000000.0,2504000000.0,44347000000.0,480000000.0,3784000000.0,3000000.0,5078000000,11138000000.0,25340000000,2429000000.0,,899000000.0,6977000000,5490000000.0,,,0.0,,0.0,20550000000,102000000,,131000000,,,0.0,20521000000,2994000000,,,17527000000,,,13959000000,3568000000,13985000000,,,1.76,1.76,4583000000.0,,,,,,,,,,,,,,,,,,,,22110000000.0,18328000000.0,3782000000.0,,,,,,,,,,22.9535487749,11.7718740026,10.1068228808,-43.5897435897,22.4688407034,-25.7327080891,,375.3664036077,490.2858948033,636.7948257276,42.9217840983,45.2050837666,64.402173913,0.3906035099,,140.1554404145,258.389261745,95.2081316554,,,,,22.511745987,25.1700680272,39.6879166817,31.0994764398,-11.927789804,-5.8823529412,33.1456720619,-76.9230769231,68.6482896048,18.8053333333,56.1979905073,49.7533908755,,100.6696428571,62.8618113912,386.2710363153,,,,,,26.0272292408,25.9259259259,,8.2644628099,,,,26.1588589696,-8.3843329253,,,34.8438221265,,,9.422277965,1380.4979253112,9.3175955601,,,5.3892215569,5.3892215569,229.2806770099,,,,,,,,,,,,,,,,,,,,133.8940019042,98.6129172085,1580.8888888889,,,,,,,,
601318.SH,601318,中国平安,10009951,保险,2012-03-31 00:00:00,一季报,2012一季报,058001001,2013-04-27 00:00:00,2013-04-27 00:00:00,CNY,86504000000,67870000000,74677000000,36000000.0,3931000000.0,2876000000.0,,8608000000.0,18450000000.0,9842000000.0,2184000000.0,2427000000.0,243000000.0,6161000000,,95000000.0,93000000.0,1493000000,,,,0.0,76155000000,1260000000.0,19348000000.0,1028000000.0,30968000000.0,551000000.0,2384000000.0,,2484000000,6147000000.0,12138000000,1253000000.0,,355000000.0,2958000000,945000000.0,,,0.0,,0.0,10349000000,30000000,,39000000,,,0.0,10340000000,2537000000,,,7803000000,,,6064000000,1739000000,6072000000,,,0.77,0.77,3710000000.0,,,,,,,,,,,,,,,,,,,,11513000000.0,9687000000.0,1826000000.0,,,,,,,,,,17.0317256308,8.7242086377,7.2945402299,5.8823529412,17.0637284098,-24.6726034573,,415.4491017964,529.4779938588,680.4916732752,33.4147831399,34.1625207297,41.2790697674,-19.1257547913,,135.0553505535,260.3448275862,66.8156424581,,,,,14.2336423364,19.8858230257,47.7284874399,1.4807502468,-11.8700019921,72.7272727273,50.1259445844,,64.2857142857,7.0905923345,56.700232378,28.7769784173,,69.0476190476,39.9243140965,23.046875,,,,,,42.764519244,-34.7826086957,,34.4827586207,,,,42.3066336361,92.196969697,,,31.2310797175,,,4.2999656003,1217.4242424242,4.5634578956,,,1.3157894737,1.3157894737,252.9971455756,,,,,,,,,,,,,,,,,,,,64.5419465485,41.1481859245,1262.6865671642,,,,,,,,
601318.SH,601318,中国平安,10009951,保险,2011-12-31 00:00:00,年报,2011年报,058001001,2013-03-15 00:00:00,2013-03-15 00:00:00,CNY,248915000000,186662000000,207802000000,175000000.0,10970000000.0,10170000000.0,,18882000000.0,39314000000.0,20432000000.0,7564000000.0,8614000000.0,1050000000.0,32572000000,,-320000000.0,-434000000.0,3989000000,,,,0.0,219002000000,4407000000.0,58230000000.0,3960000000.0,76450000000.0,438000000.0,5000000000.0,20000000.0,7424000000,17747000000.0,43142000000,3656000000.0,,1254000000.0,9063000000,4319000000.0,,,0.0,,0.0,29913000000,363000000,,250000000,,,0.0,30026000000,7444000000,,,22582000000,,,19475000000,3107000000,19435000000,,,2.5,2.5,-12264000000.0,,,,,,,,,,,,,,,,,,,,10318000000.0,6976000000.0,3342000000.0,,,,,,,,,标准无保留意见,31.3958582974,32.2680763017,30.3782060935,-19.3548387097,34.0911868965,0.902867348,,218.2002022245,321.3267602615,501.4718869591,53.3036076206,55.4032112574,72.4137931034,-0.6405954487,,-133.5766423358,-317.3076923077,-18.6913982878,,,,,31.0431900049,15.4874213836,46.9378485453,5.8540497193,14.9987214007,-24.0901213172,27.9754287177,-47.3684210526,56.5254058613,22.3340456331,47.363027736,39.755351682,,37.3493975904,-1.66015625,181.9190600522,,,,,,34.0368329076,92.0634920635,,57.2327044025,,,,34.3625542578,68.8364708551,,,25.8891738209,,,12.5007220842,395.5342902711,12.2502021486,,,8.6956521739,8.6956521739,-308.1198003328,,,,,,,,,,,,,,,,,,,,-30.9047076944,-51.4003065348,477.2020725389,,,,,,,,
601318.SH,601318,中国平安,10009951,保险,2011-09-30 00:00:00,三季报,2011三季报,058001001,2012-10-31 00:00:00,2012-10-31 00:00:00,CNY,185329000000,143026000000,159959000000,123000000.0,8349000000.0,8584000000.0,,11187000000.0,21904000000.0,10717000000.0,5454000000.0,6173000000.0,719000000.0,23374000000,,-637000000.0,-457000000.0,3382000000,,,,0.0,163809000000,3190000000.0,41684000000.0,2820000000.0,63489000000.0,316000000.0,3865000000.0,16000000.0,5174000000,13179000000.0,28495000000,2460000000.0,,689000000.0,6793000000,2831000000.0,,,0.0,,0.0,21520000000,240000000,,185000000,,,0.0,21575000000,5289000000,,,16286000000,,,14519000000,1767000000,14510000000,,,1.88,1.88,-17582000000.0,,,,,,,,,,,,,,,,,,,,-1296000000.0,-2787000000.0,1491000000.0,,,,,,,,,,34.0768017594,35.2095366843,32.9324945359,-21.6560509554,25.6433408578,8.5895003163,,159.1382904795,222.6870948733,333.7110481586,62.1284185493,65.9408602151,101.9662921348,11.8052233808,,-345.4545454545,-649.1803278689,-16.7405219104,,,,,34.5940216588,19.9699135013,49.4746656148,0.1064962726,24.1110350894,-50.5477308294,27.6841757516,-38.4615384615,51.021599533,26.5994236311,42.1480594632,22.3272003978,,13.3223684211,-6.1481072119,309.6960926194,,,,,,30.2663438257,182.3529411765,,143.4210526316,,,,30.5281626233,58.7334933974,,,23.4068348867,,,13.8209470053,300.6802721088,13.6523850552,,,9.9415204678,9.9415204678,-2505.1983584131,,,,,,,,,,,,,,,,,,,,-109.3049971281,-120.7119500595,215.8898305085,,,,,,,,
601318.SH,601318,中国平安,10009951,保险,2011-06-30 00:00:00,中报,2011中报,058001001,2012-08-24 00:00:00,2012-08-24 00:00:00,CNY,129749000000,103399000000,116080000000,78000000.0,5857000000.0,6824000000.0,,3548000000.0,6331000000.0,2783000000.0,3094000000.0,3462000000.0,368000000.0,18177000000,,-386000000.0,-149000000.0,2066000000,,,,0.0,113443000000,2058000000.0,27749000000.0,1910000000.0,50353000000.0,510000000.0,2842000000.0,13000000.0,3011000000,9375000000.0,16223000000,1622000000.0,,448000000.0,4284000000,1129000000.0,,,0.0,,0.0,16306000000,81000000,,121000000,,,0.0,16266000000,3268000000,,,12998000000,,,12757000000,241000000,12793000000,,,1.67,1.67,-3545000000.0,,,,,,,,,,,,,,,,,,,,9453000000.0,9228000000.0,225000000.0,,,,,,,,,,38.2986207338,38.6324327948,36.437898894,-36.5853658537,28.9520035227,14.6505376344,,27.3510409189,44.8409974834,75.5835962145,36.6607773852,38.9245585875,61.4035087719,54.5006374841,,46.6850828729,-432.1428571429,-34.8264984227,,,,,38.9824071352,19.0972222222,52.6431596898,5.3502482074,46.209239525,25.6157635468,27.2157564906,-35.0,37.8663003663,22.6612586681,22.7620128642,21.3163799551,,14.5780051151,-9.5057034221,173.3656174334,,,,,,33.7215023782,10.9589041096,,105.0847457627,,,,33.2404980341,39.5388556789,,,31.7453882019,,,32.7333263968,-5.4901960784,33.0940491053,,,28.4615384615,28.4615384615,-9.4473602964,,,,,,,,,,,,,,,,,,,,42.6437301947,44.232572679,-1.7467248908,,,,,,,,
601318.SH,601318,中国平安,10009951,保险,2011-03-31 00:00:00,一季报,2011一季报,058001001,2011-04-28 00:00:00,2012-04-28 00:00:00,CNY,73915000000,62424000000,69600000000,34000000.0,3358000000.0,3818000000.0,,1670000000.0,2931000000.0,1261000000.0,1637000000.0,1809000000.0,172000000.0,7618000000,,-271000000.0,-58000000.0,895000000,,,,0.0,66666000000,1051000000.0,13097000000.0,1013000000.0,35139000000.0,319000000.0,1588000000.0,6000000.0,1512000000,5740000000.0,7746000000,973000000.0,,210000000.0,2114000000,768000000.0,,,0.0,,0.0,7249000000,46000000,,29000000,,,0.0,7266000000,1320000000,,,5946000000,,,5814000000,132000000,5807000000,,,0.76,0.76,1051000000.0,,,,,,,,,,,,,,,,,,,,6997000000.0,6863000000.0,134000000.0,,,,,,,,,,41.7408146046,47.6058735901,44.7256243372,-57.5,41.568296796,11.3768961494,,25.7530120482,39.1737891738,62.0822622108,65.6882591093,66.1157024793,70.297029703,22.9106163278,,-48.9010989011,-3000.0,-41.2344057781,,,,,42.8975628577,30.0742574257,50.3328741965,6.0732984293,53.9563617245,-42.0,35.1489361702,-50.0,41.0447761194,22.597180692,12.8825415331,79.8521256932,,8.8082901554,-7.2400175516,860.0,,,,,,31.9199272066,70.3703703704,,2800.0,,,,31.6065930085,46.017699115,,,28.7849252762,,,27.7521423863,100.0,27.9638607316,,,22.5806451613,22.5806451613,493.7853107345,,,,,,,,,,,,,,,,,,,,45.953274927,45.9591663122,45.652173913,,,,,,,,
601318.SH,601318,中国平安,10009951,保险,2010-12-31 00:00:00,年报,2010年报,058001001,2012-03-16 00:00:00,2012-03-16 00:00:00,CNY,189439000000,141124000000,159384000000,217000000.0,8181000000.0,10079000000.0,,5934000000.0,9331000000.0,3397000000.0,4934000000.0,5543000000.0,609000000.0,32782000000,,-137000000.0,-104000000.0,4906000000,,,,0.0,167122000000,3816000000.0,39629000000.0,3741000000.0,66479000000.0,577000000.0,3907000000.0,38000000.0,4743000000,14507000000.0,29276000000,2616000000.0,,913000000.0,9216000000,1532000000.0,,,0.0,,0.0,22317000000,189000000,,159000000,,,0.0,22347000000,4409000000,,,17938000000,,,17311000000,627000000,17314000000,,,2.3,2.3,-3005000000.0,,,,,,,,,,,,,,,,,,,,14933000000.0,14354000000.0,579000000.0,,,,,,,,,标准无保留意见,28.1421855447,40.5855573155,42.0370188837,61.9402985075,28.8955412006,83.8227247857,,40.9501187648,39.8112076716,37.8652597403,77.4181948939,74.363007235,53.0150753769,7.9065174457,,-107.552370452,-511.7647058824,-40.7774022211,,,,,30.3054875481,-23.5730022031,19.5300717862,3.314001657,64.4014145461,415.3005464481,-14.301381882,46.1538461538,36.2148190695,27.0537747416,30.4750869061,34.91490459,,3.75,-19.7282466684,100.7863695937,,,,,,13.9727286655,-69.2682926829,,-42.5992779783,,,,12.1893669361,-18.9074857458,,,23.8641071675,,,24.6920694374,4.674457429,26.4811162247,,,21.6931216931,21.6931216931,-139.2451351704,,,,,,,,,,,,,,,,,,,,-32.5488956141,-33.3302368788,-4.9261083744,,,,,,,,
601318.SH,601318,中国平安,10009951,保险,2010-09-30 00:00:00,三季报,2010三季报,058001001,2011-10-27 00:00:00,2011-10-27 00:00:00,CNY,138226000000,105781000000,120331000000,157000000.0,6645000000.0,7905000000.0,,4317000000.0,6788000000.0,2471000000.0,3364000000.0,3720000000.0,356000000.0,20906000000,,-143000000.0,-61000000.0,4062000000,,,,0.0,121706000000,2659000000.0,27887000000.0,2817000000.0,51155000000.0,639000000.0,3027000000.0,26000000.0,3426000000,10410000000.0,20046000000,2011000000.0,,608000000.0,7238000000,691000000.0,,,0.0,,0.0,16520000000,85000000,,76000000,,,0.0,16529000000,3332000000,,,13197000000,,,12756000000,441000000,12767000000,,,1.71,1.71,731000000.0,,,,,,,,,,,,,,,,,,,,13928000000.0,13456000000.0,472000000.0,,,,,,,,,,27.0354474354,40.3210187703,40.5407615043,41.4414414414,30.9617658652,53.1679906995,,43.0891614186,41.7710944027,39.5256916996,96.8402574605,89.6024464832,40.7114624506,-5.4198335143,,-108.6509376891,-454.5454545455,-17.9725363489,,,,,32.6076771375,-12.5904010519,13.1915411779,11.4760585675,69.073902697,8087.5,-0.1978239367,18.1818181818,34.0375586854,18.9442413163,33.6043721674,38.2130584192,,,-9.1844416562,43.659043659,,,,,,-2.9947152085,-77.0889487871,,-62.3762376238,,,,-3.8955753241,-33.678343949,,,8.3942505133,,,8.8210203037,-2.6490066225,8.9148617257,,,6.875,6.875,-86.430295155,,,,,,,,,,,,,,,,,,,,-20.6924040542,-21.3789073912,5.5928411633,,,,,,,,
601318.SH,601318,中国平安,10009951,保险,2010-06-30 00:00:00,中报,2010中报,058001001,2011-08-18 00:00:00,2011-08-18 00:00:00,CNY,93818000000,74585000000,85079000000,123000000.0,4542000000.0,5952000000.0,,2786000000.0,4371000000.0,1585000000.0,2264000000.0,2492000000.0,228000000.0,11765000000,,-724000000.0,-28000000.0,3170000000,,,,0.0,81624000000,1728000000.0,18179000000.0,1813000000.0,34439000000.0,406000000.0,2234000000.0,20000000.0,2184000000,7643000000.0,13215000000,1337000000.0,,391000000.0,4734000000,413000000.0,,,0.0,,0.0,12194000000,73000000,,59000000,,,0.0,12208000000,2342000000,,,9866000000,,,9611000000,255000000,9612000000,,,1.3,1.3,-3239000000.0,,,,,,,,,,,,,,,,,,,,6627000000.0,6398000000.0,229000000.0,,,,,,,,,,28.3191771641,42.5145695997,42.9851097442,75.7142857143,22.5580140313,71.9734180873,,44.8024948025,42.6101141925,38.9132340053,149.8896247241,142.1768707483,85.3658536585,-9.0944212641,,-138.6133333333,-64.7058823529,0.6988564168,,,,,31.7259743404,-18.3364839319,15.6057233704,9.9454214676,55.9101815383,589.156626506,11.755877939,25.0,36.414740787,28.7567385445,42.3723335488,34.2369477912,,-6.9047619048,-3.1307550645,-9.4298245614,,,,,,9.3828489415,-5.1948051948,,-39.7959183673,,,,9.7151073964,-31.420204978,,,27.9304979253,,,28.5408586331,8.5106382979,119.5523069895,,,27.4509803922,27.4509803922,-145.3768562623,,,,,,,,,,,,,,,,,,,,-55.3737373737,-56.1960838012,-6.1475409836,,,,,,,,
601318.SH,601318,中国平安,10009951,保险,2010-03-31 00:00:00,一季报,2010一季报,058001001,2011-04-28 00:00:00,2011-04-28 00:00:00,CNY,52148000000,42291000000,48091000000,80000000.0,2372000000.0,3428000000.0,,1328000000.0,2106000000.0,778000000.0,988000000.0,1089000000.0,101000000.0,6198000000,,-182000000.0,2000000.0,1523000000,,,,0.0,46653000000,808000000.0,8712000000.0,955000000.0,22824000000.0,550000000.0,1175000000.0,12000000.0,1072000000,4682000000.0,6862000000,541000000.0,,193000000.0,2279000000,80000000.0,,,0.0,,0.0,5495000000,27000000,,1000000,,,0.0,5521000000,904000000,,,4617000000,,,4551000000,66000000,4538000000,,,0.62,0.62,177000000.0,,,,,,,,,,,,,,,,,,,,4794000000.0,4702000000.0,92000000.0,,,,,,,,,,47.8411249398,55.7278049858,56.190321533,142.4242424242,19.5564516129,107.8835657975,,43.4125269978,40.3064623584,35.3043478261,169.2098092643,152.6682134571,57.8125,43.3726578765,,-114.4101346002,166.6666666667,22.8225806452,,,,,47.3004546603,-33.1125827815,11.1224489796,18.4863523573,79.9290500591,472.9166666667,18.806875632,50.0,55.3623188406,56.7983924983,57.4936883176,22.1218961625,,26.9736842105,21.0945802338,-78.4946236559,,,,,,52.596500972,-60.8695652174,,-95.0,,,,51.2602739726,-25.5967078189,,,89.6098562628,,,93.989769821,-25.8426966292,93.4356380919,,,93.75,93.75,-92.5598991173,,,,,,,,,,,,,,,,,,,,-0.4154549231,-0.8016877637,24.3243243243,,,,,,,,
601318.SH,601318,中国平安,10009951,保险,2009-12-31 00:00:00,年报,2009年报,058001001,2010-04-17 00:00:00,2011-03-30 00:00:00,CNY,147835000000,100383000000,112213000000,134000000.0,6347000000.0,5483000000.0,,4210000000.0,6674000000.0,2464000000.0,2781000000.0,3179000000.0,398000000.0,30380000000,,1814000000.0,-17000000.0,8284000000,,,,0.0,128254000000,4993000000.0,33154000000.0,3621000000.0,40437000000.0,-183000000.0,4559000000.0,26000000.0,3482000000,11418000000.0,22438000000,1939000000.0,,880000000.0,11481000000,763000000.0,,,0.0,,0.0,19581000000,615000000,,277000000,,,0.0,19919000000,5437000000,,,14482000000,,,13883000000,599000000,13689000000,,,1.89,1.89,7657000000.0,,,,,,,,,,,,,,,,,,,,22139000000.0,21530000000.0,609000000.0,,,,,,,,,标准无保留意见,36.2333665082,22.0150478297,25.9362759952,12.6050420168,9.1863065543,438.076545633,,-3.0623992632,-4.9287749288,-7.9566679118,56.5878378378,60.5555555556,95.0980392157,18.1733312588,,124.1673328004,96.3440860215,246.7559648388,,,,,16.7473783863,-12.6334208224,-5.0844546235,1.9425675676,194.3655820048,-122.1281741233,-15.9011252536,13.0434782609,37.2487189594,32.01526188,55.5925386589,18.0876979294,,60.0,204.213036566,-97.0788667688,,,,,,1561.2686567164,439.4736842105,,6.5384615385,,,,1440.4441453567,274.2069849407,,,785.749235474,,,879.0550070522,176.0368663594,772.4665391969,,,894.7368421053,894.7368421053,131.581769437,,,,,,,,,,,,,,,,,,,,197.9168509509,195.0090463792,1094.1176470588,,,,,,,,
601318.SH,601318,中国平安,10009951,保险,2009-09-30 00:00:00,三季报,2009三季报,058001001,2010-10-28 00:00:00,2010-10-28 00:00:00,CNY,108809000000,75385000000,85620000000,111000000.0,5074000000.0,5161000000.0,,3017000000.0,4788000000.0,1771000000.0,1709000000.0,1962000000.0,253000000.0,22104000000,,1653000000.0,-11000000.0,4952000000,,,,,91779000000,3042000000.0,24637000000.0,2527000000.0,30256000000.0,-8000000.0,3033000000.0,22000000.0,2556000000,8752000000.0,15004000000,1455000000.0,,,7970000000,481000000.0,,,,,,17030000000,371000000,,202000000,,,,17199000000,5024000000,,,12175000000,,,11722000000,453000000,11721999916,,,1.6,1.6,5387000000.0,,,,,,,,,,,,,,,,,,,,17562000000.0,17115000000.0,447000000.0,,,,,,,,,,4.4071927535,-18.470090739,-13.8701110575,32.1428571429,7.3862433862,132.4774774775,,-3.5485933504,-7.6567020251,-13.9037433155,17.7808407994,19.6341463415,33.8624338624,-16.7990363985,,108.2961104141,97.9400749064,364.5403377111,,,,,-15.0288856794,-69.0885072655,-5.5112372478,31.8893528184,-0.7544446631,-100.6042296073,-45.800571837,46.6666666667,21.5984776403,-19.8681560154,65.7900552486,25.8650519031,,,653.3081285444,-97.2138554217,,,,,,548.6301369863,488.8888888889,,6.3157894737,,,,538.4144787153,248.2443198584,,,2379.9625468165,,,1762.695035461,164.9122807018,2121.0344682759,,,1700.0,1700.0,120.0066849885,,,,,,,,,,,,,,,,,,,,163.9548434086,162.4111147577,1308.1081081081,,,,,,,,
601318.SH,601318,中国平安,10009951,保险,2009-06-30 00:00:00,中报,2009中报,058001001,2010-08-25 00:00:00,2010-08-25 00:00:00,CNY,73113000000,52335000000,59502000000,70000000.0,3706000000.0,3461000000.0,,1924000000.0,3065000000.0,1141000000.0,906000000.0,1029000000.0,123000000.0,12942000000,,1875000000.0,-17000000.0,3148000000,,,,0.0,61965000000,2116000000.0,15725000000.0,1649000000.0,22089000000.0,-83000000.0,1999000000.0,16000000.0,1601000000,5936000000.0,9282000000,996000000.0,,420000000.0,4887000000,456000000.0,,,0.0,,0.0,11148000000,77000000,,98000000,,,0.0,11127000000,3415000000,,,7712000000,,,7477000000,235000000,4378000000,,,1.02,1.02,7138000000.0,,,,,,,,,,,,,,,,,,,,14850000000.0,14606000000.0,244000000.0,,,,,,,,,,2.2774008533,-17.3862255126,-14.0492286358,18.6440677966,10.8253588517,36.5285996055,,-8.5551330798,-9.0234490947,-9.8023715415,-22.1649484536,-19.7347893916,4.2372881356,-44.7984644914,,109.9952023029,96.7619047619,345.261669024,,,,,-3.6508948424,-69.0643274854,-10.1685232791,49.095840868,1.4373622337,-106.3310450038,-51.9702066314,45.4545454545,-5.9341950646,-18.0789401049,54.3655413271,31.0526315789,,,602.1551724138,-70.3703703704,,,,,,55.43781372,185.1851851852,,22.5,,,,56.3000421408,1887.9581151832,,,5.4993160055,,,5.2802027598,12.9807692308,-38.837664152,,,5.1546391753,5.1546391753,123.7893684386,,,,,,,,,,,,,,,,,,,,165.4329147389,164.6111651774,374.1573033708,,,,,,,,
